"50782";"Nilsen";"Mari";"1976-8-1";"Klekkenkrysset 181";"";"";""
"50783";"Rønning";"Christina";"1986-31-10";"Nye Vakås vei 199";"";"";""
"50784";"Lundby";"Tommy";"1951-7-2";"Kantvegen 45";"";"";""
"50785";"Juul";"John";"1949-1-1";"Bastian Widths gate 180";"";"";""
"50786";"Olsen";"Mathias";"1939-13-6";"Petter Engens vei 107";"";"";""
"50787";"Aase";"Helen";"1993-4-11";"Skansenveien 110";"";"";""
"50788";"Aas";"Sebastian";"1969-14-7";"Vestre vei 39";"";"";""
"50789";"Engstrøm";"Alba";"1956-7-2";"Peder Buchs gate 242";"";"";""
"50790";"Ingebrigtsen";"Thea";"1966-16-12";"Olderveien 9";"";"";""
"50791";"Hansen";"Sander";"1974-18-12";"Toppseilveien 101";"";"";""
"50792";"Hansen";"Iben";"1968-12-8";"Skytterveien 51";"";"";""
"50793";"Sommerseth";"Victoria";"1947-19-10";"Jomfrustien 52";"";"";""
"50794";"Hauge";"Øyvind";"1947-12-4";"Peter Møllers vei 120";"";"";""
"50795";"Skeie";"Hedvig";"1955-11-8";"Bjørnstadvegen 132";"";"";""
"50796";"Paulsen";"Anna";"1984-9-12";"Leirkuppgata 73";"";"";""
"50797";"Møller";"Evan";"1934-14-10";"Fjellhøyvegen 234";"";"";""
"50798";"Andresen";"Signe";"1980-20-1";"Blekebakken 230";"";"";""
"50799";"Wilson";"Maja";"1938-8-3";"Bjarne Aas gate 57";"";"";""
"50800";"Tangen";"Abdirahman";"1969-8-6";"Smørbukkveien 21";"";"";""
"50801";"Aarhus";"Remi";"1988-26-8";"Mæhlumsgutua 170";"";"";""
"50802";"Carlsson";"Vemund";"1946-26-10";"Grøholtvegen 50";"";"";""
"50803";"Markhus";"Mathea";"1955-13-10";"Sjøgata 61";"";"";""
"50804";"Pedersen";"Nikoline";"1997-5-8";"Frydenesveien 200";"";"";""
"50805";"Christensen";"Kristian";"1953-10-1";"Holbergs gate 111";"";"";""
"50806";"Engum";"Eline";"1934-4-5";"Oppsjøveien 67";"";"";""
"50807";"Finseth";"Maria";"1968-24-4";"Stranda 143";"";"";""
"50808";"Haug";"Maia";"1939-6-1";"Fortunalia 217";"";"";""
"50809";"Jensen";"Nora";"1954-10-9";"Damstredet 176";"";"";""
"50810";"Haugland";"Aisha";"1949-24-7";"Bili 78";"";"";""
"50811";"Borgen";"Teodor";"1979-17-4";"Jens Langs gate 218";"";"";""
"50812";"Hidle";"Nora";"1974-26-4";"Nummedals vei 96";"";"";""
"50813";"Løver";"Oda";"1996-4-3";"Storgarden 71";"";"";""
"50814";"Hansen";"Karoline";"1944-28-6";"Rauneveien 156";"";"";""
"50815";"Kristiansen";"Petter";"1959-24-1";"Imperators vei 12";"";"";""
"50816";"Stokka";"Frida";"1973-23-4";"Jørgensløkka 167";"";"";""
"50817";"Enger";"Nicoline";"1968-1-7";"Eiriks gate 129";"";"";""
"50818";"Johnsen";"June";"1959-22-8";"Bjerkeliveien 60";"";"";""
"50819";"Grimstad";"Jacob";"1962-26-6";"Holtastølen 149";"";"";""
"50820";"Kvinnesland";"Jørgen";"1976-9-4";"Sleipnerskogen 125";"";"";""
"50821";"Simonsen";"Karol";"2000-7-3";"Skytterveien 53";"";"";""
"50822";"Refvik";"Vilde";"1994-17-5";"Fridtjof Nansens gate 74";"";"";""
"50823";"Andersson";"Kaspar";"1957-1-1";"Vallerudkollen 60";"";"";""
"50824";"Kildahl";"Amalia";"1957-6-12";"Korsgata 22";"";"";""
"50825";"Bratli";"Guro";"1971-28-7";"Elmholtveien 180";"";"";""
"50826";"Schjetne";"Mons";"1991-27-10";"Krokliveien 119";"";"";""
"50827";"Eilertsen";"Erling";"1970-13-4";"Presidentveita 141";"";"";""
"50828";"Sandvik";"Mikael";"1995-30-1";"Gulsetringen 41";"";"";""
"50829";"Berglund";"Matas";"1994-30-3";"Henry Gleditsch veg 175";"";"";""
"50830";"Årdal";"Espen";"1989-28-1";"Berglyveien 13";"";"";""
"50831";"Pedersen";"Maria";"1943-21-8";"Granlivegen (Lismarka) 74";"";"";""
"50832";"Johansen";"Marthe";"1942-23-10";"Vesterveien 209";"";"";""
"50833";"Langnes";"Levi";"1943-8-11";"John Tessems vei 25";"";"";""
"50834";"Monsen";"Mikael";"1937-28-6";"Hystadstranda 135";"";"";""
"50835";"Bjørn";"Theodor";"1965-15-7";"Pollenlia 80";"";"";""
"50836";"Andvik";"Martine";"1945-25-12";"Trollkleiva 5";"";"";""
"50837";"Kristiansen";"Ingrid";"1971-24-5";"Lundsåsen 7";"";"";""
"50838";"Longva";"Julian";"1983-20-9";"Adjutantveien 84";"";"";""
"50839";"Borge";"Sander";"1984-30-1";"Løvåsveien 165";"";"";""
"50840";"Aadland";"Sigurd";"1996-15-9";"Huntonstranda 87";"";"";""
"50841";"Løseth";"William";"1984-30-11";"Dagalikroken 100";"";"";""
"50842";"Bakken";"Mathias";"1970-20-5";"Storrindlia 122";"";"";""
"50843";"Åmodt";"Sara";"1948-3-7";"Berghallveien 23";"";"";""
"50844";"Pedersen";"Sofie";"1934-11-9";"Safranstien 214";"";"";""
"50845";"Smedsrud";"William";"1956-31-8";"Kalfarveien 223";"";"";""
"50846";"Johnsen";"Ida";"1956-3-8";"Vidars vei 196";"";"";""
"50847";"Thorsen";"Loke";"1973-24-9";"Ekornveien 196";"";"";""
"50848";"Henriksen";"Erik";"1975-9-12";"Søndre Kleivesmauet 155";"";"";""
"50849";"Nymoen";"Sofia";"1953-25-10";"Gamle Gravåsvegen 142";"";"";""
"50850";"Stensrud";"Jenny";"1990-25-12";"Syver Andersens gate 184";"";"";""
"50851";"Johansen";"Filippa";"1998-30-12";"Øvre Sørliveg 9";"";"";""
"50852";"Rindal";"Joachim";"1957-2-12";"Prinsesseveien 190";"";"";""
"50853";"Danielsen";"Kamile";"1972-3-7";"Naustvegen 171";"";"";""
"50854";"Hole";"Marcus";"1988-11-1";"Eikelivegen 59";"";"";""
"50855";"Berg";"Marielle";"1985-26-9";"Kviltunvegen 104";"";"";""
"50856";"Johansen";"Amanda";"1984-23-10";"Gamlevegen 81";"";"";""
"50857";"Haug";"Ulrik";"1984-17-10";"Østre Alu 48";"";"";""
"50858";"Søberg";"Odin";"1975-17-3";"Jonstadveien 38";"";"";""
"50859";"Hellum";"Victoria";"1990-22-1";"Fruvikaveien 78";"";"";""
"50860";"Saleem";"Helene";"1944-15-11";"Wolframveien 201";"";"";""
"50861";"Nguyen";"Jessica";"1986-6-4";"Horjegata 159";"";"";""
"50862";"Skar";"Ingrid";"1984-6-6";"Thora Meyers gate 115";"";"";""
"50863";"Hovde";"Sigurd";"1955-3-2";"Øvre Sverdstadvei 30";"";"";""
"50864";"Simensen";"Tobias";"1963-19-4";"Rørastubben 46";"";"";""
"50865";"Leirvik";"Mikkel";"1954-26-10";"Holmsveien 1";"";"";""
"50866";"Næss";"Mohammad";"1962-24-8";"Bærheimveien 121";"";"";""
"50867";"Sandal";"Christian";"1941-7-10";"Helgerødgrenda 14";"";"";""
"50868";"Borge";"Even";"1944-26-6";"Colbjørnsens gate 49";"";"";""
"50869";"Sørum";"Thea";"1971-3-6";"Surstoffveien 66";"";"";""
"50870";"Holm";"Yusuf";"1948-14-5";"Oline Hårstads veg 48";"";"";""
"50871";"Hansen";"Mario";"1954-22-2";"Fargovegen 165";"";"";""
"50872";"Christiansen";"Leander";"1996-9-5";"Drivgarnsveien 162";"";"";""
"50873";"Haglund";"Solveig";"1984-11-6";"Bjødnabeen 240";"";"";""
"50874";"Almås";"Jonas";"1954-19-11";"Stokkahagen 120";"";"";""
"50875";"Opsahl";"Emma";"1942-25-1";"Villaveien 22";"";"";""
"50876";"Hansen";"Hana";"1967-22-12";"Søbakkvegen 39";"";"";""
"50877";"Walde";"Ludvik";"1942-13-6";"Skaustuløkka 87";"";"";""
"50878";"Larsen";"Julia";"1988-26-8";"Friergangen 61";"";"";""
"50879";"Hjelmeland";"William";"1943-13-11";"Pinakroken 134";"";"";""
"50880";"Arntzen";"Amir";"1949-6-11";"Hekkveien 49";"";"";""
"50881";"Busch";"Niklas";"1963-14-9";"Linerlevegen 211";"";"";""
"50882";"Enger";"Marte";"1987-4-8";"Midtre Vågen 117";"";"";""
"50883";"Olsen";"Bastian";"1933-16-9";"Solbjørgveien 54";"";"";""
"50884";"Rønning";"Ulrik";"1941-30-4";"Maths Pedersens gate 118";"";"";""
"50885";"Stenseth";"Olivia";"1976-12-2";"Hjemliveien 126";"";"";""
"50886";"Solvang";"Kristoffer";"1951-20-7";"Trollvegen 237";"";"";""
"50887";"Pedersen";"Jonas";"1986-6-9";"Solbakken 27";"";"";""
"50888";"Høiland";"Jonas";"1993-7-1";"Bamåsen 113";"";"";""
"50889";"Aasberg";"Patrick";"1977-4-6";"Bråtevegen 34";"";"";""
"50890";"Wilhelmsen";"Mathias";"1966-16-4";"Isbergveien 96";"";"";""
"50891";"Mathiesen";"Jenny";"1995-10-4";"Haugboveien 247";"";"";""
"50892";"Hovden";"Anders";"1969-25-12";"Ferjemannsveita 200";"";"";""
"50893";"Tveit";"Emilie";"1963-17-5";"Dalbakkveien 69";"";"";""
"50894";"Haga";"Selma";"1943-25-7";"Bekkedalsveien 78";"";"";""
"50895";"Johansen";"Even";"1934-9-2";"Geitskaret 59";"";"";""
"50896";"Rudi";"Mathias";"1969-28-3";"Kusetveien 213";"";"";""
"50897";"Nordstrand";"Elias";"1984-25-1";"Jørnstadveien 213";"";"";""
"50898";"Torp";"Nora";"1980-30-7";"Nådlandsberget 12";"";"";""
"50899";"Egeberg";"Isak";"1944-1-7";"Knud Knudsens plass 108";"";"";""
"50900";"Møgster";"Viola";"1949-4-10";"Vesterheimveien 74";"";"";""
"50901";"Myklebust";"Nora";"1954-2-2";"Stuejordet 5";"";"";""
"50902";"Haaland";"Andrea";"1962-6-10";"Størjeveien 88";"";"";""
"50903";"Gudmundsen";"Maren";"1955-10-3";"Strømsdalen 37";"";"";""
"50904";"Fauske";"Jonas";"1989-24-3";"Jordbrekktråkket 188";"";"";""
"50905";"Ludvigsen";"Sebastian";"1961-12-8";"Solhøgda 203";"";"";""
"50906";"Grøstad";"Trym";"1957-16-3";"Rebbåsbakken 113";"";"";""
"50907";"Hage";"Magnus";"1972-4-11";"Henstajet 57";"";"";""
"50908";"Nedregård";"Ellinor";"1990-27-10";"Glimmervegen 60";"";"";""
"50909";"Sjøvold";"Sverre";"1960-18-2";"Holtsgate 158";"";"";""
"50910";"Knudsen";"Viktor";"1992-10-10";"Vestvangveien 127";"";"";""
"50911";"Wille";"Sander";"1950-1-5";"Hinderågata 158";"";"";""
"50912";"Lerøy";"Theo";"1961-16-2";"Soleievegen 10";"";"";""
"50913";"Frantzen";"Victor";"1979-22-8";"Christiania Torv 73";"";"";""
"50914";"Johansen";"Miriam";"1952-24-10";"Garvergaten 98";"";"";""
"50915";"Aune";"Mathilde";"1984-14-8";"Hajemveien 33";"";"";""
"50916";"Bergheim";"Solan";"1988-25-5";"Mauritz Kartevoldsplass 101";"";"";""
"50917";"Helseth";"Lukas";"1989-18-4";"Jakob Askelands vei 176";"";"";""
"50918";"Lia";"Christina";"1963-29-12";"Kløvervegen 26";"";"";""
"50919";"Strand";"Trine";"1951-28-6";"Hovslagervegen 130";"";"";""
"50920";"Eriksen";"Henrik";"1934-25-2";"Svartliringen 139";"";"";""
"50921";"Nilsen";"Adam";"1999-17-7";"Munkerudbakken 35";"";"";""
"50922";"Gundersen";"Celina";"1960-27-6";"Hakabekkvegen 210";"";"";""
"50923";"Eide";"Emmy";"1956-8-11";"Ila allé 209";"";"";""
"50924";"Jordet";"Ludvig";"1951-10-12";"Bokngata 122";"";"";""
"50925";"Ali";"Nicolas";"1955-23-11";"Jongsbruveien 246";"";"";""
"50926";"Lorentzen";"Andreas";"1955-23-5";"Linneaveien 232";"";"";""
"50927";"Løland";"Dennis";"1975-16-6";"Strandbråtan 7";"";"";""
"50928";"Myklebust";"Melina";"1997-29-7";"Solveien 145";"";"";""
"50929";"Berge";"Håkon";"1948-8-5";"Linstows gate 124";"";"";""
"50930";"Halvorsen";"Mohammed";"1986-7-6";"Borgtunvegen 221";"";"";""
"50931";"Elde";"Ingeborg";"1968-26-5";"Stubben 51";"";"";""
"50932";"Lorentzen";"Malin";"1995-8-1";"Fiolveien 135";"";"";""
"50933";"Vestli";"Linnea";"1992-21-2";"Hareholmen 214";"";"";""
"50934";"Moen";"Mia";"1936-11-2";"Frederich Paasches vei 208";"";"";""
"50935";"Larsen";"Johannes";"1956-5-12";"Finnskoggata 39";"";"";""
"50936";"Mathiassen";"Sanna";"1970-3-8";"Midtveien 139";"";"";""
"50937";"Lie";"Nora";"1972-2-4";"Geita 221";"";"";""
"50938";"Pettersen";"Maja";"1974-8-7";"Nygata 153";"";"";""
"50939";"Fagerland";"Noah";"1998-28-8";"Sigrid Undsets veg 241";"";"";""
"50940";"Sandal";"Christine";"1958-19-12";"Kanonhaugen 194";"";"";""
"50941";"Rasmussen";"Celine";"1994-1-8";"Åsjordet 51";"";"";""
"50942";"Høivik";"Anna";"1990-22-8";"Huldretunet 62";"";"";""
"50943";"Heggem";"Astrid";"1980-18-5";"Baneveien 29";"";"";""
"50944";"Jensen";"Aleksander";"1955-20-11";"Vagleveien 21";"";"";""
"50945";"Ryen";"Mina";"1991-24-11";"Furusvingen 145";"";"";""
"50946";"Os";"Erle";"1955-22-7";"Kloppedalen 185";"";"";""
"50947";"Dahle";"Linnea";"1975-2-8";"Einmoen 29";"";"";""
"50948";"Johansen";"Harald";"1938-10-1";"Valdresvegen 7";"";"";""
"50949";"Khalid";"Paul";"1946-17-5";"Steinstemveien 156";"";"";""
"50950";"Nedregård";"Odin";"1979-8-3";"Markvegen 20";"";"";""
"50951";"Fjell";"Peter";"1965-11-6";"Vikaveien 197";"";"";""
"50952";"Karlsson";"Andreas";"1995-3-12";"Gelertsens gate 215";"";"";""
"50953";"Thomassen";"Ella";"1957-25-10";"Torvet 48";"";"";""
"50954";"Steffensen";"Julia";"1950-22-9";"Granbakken 57";"";"";""
"50955";"Bjerke";"Herman";"1971-28-8";"Øvre Kollen 86";"";"";""
"50956";"Ingebrigtsen";"Sofie";"1979-29-9";"Presterødalleen 208";"";"";""
"50957";"Meland";"William";"1996-20-11";"Vaulakroken 200";"";"";""
"50958";"Holmberg";"Nikolai";"1976-12-8";"Statsråd Daaes gate 184";"";"";""
"50959";"Svendsen";"Nicklas";"1994-30-4";"Vestre Høgastøl 79";"";"";""
"50960";"Horten";"Mie";"1945-5-12";"Gamle Nesvegen 168";"";"";""
"50961";"Jakobsen";"Vetle";"1945-22-8";"Sæls vei 250";"";"";""
"50962";"Vanvik";"Emily";"1993-12-4";"Peder Ankers plass 222";"";"";""
"50963";"Skeie";"Ida";"1983-30-10";"Bioddgaten 160";"";"";""
"50964";"Hellebust";"Maya";"1949-27-9";"Sandshagan 230";"";"";""
"50965";"Jenssen";"Andrea";"1991-9-7";"Heia 101";"";"";""
"50966";"Hansen";"Markus";"1978-28-10";"Soleievegen 128";"";"";""
"50967";"Nakken";"Aksel";"1977-3-7";"Dalsetveien 70";"";"";""
"50968";"Johansen";"Aksel";"1937-14-1";"Bellevuebakken 115";"";"";""
"50969";"Wong";"Lukas";"1992-8-9";"Hans Houens gate 209";"";"";""
"50970";"Hansen";"Sofia";"1997-23-5";"Storholmen 116";"";"";""
"50971";"Stormo";"Nora";"1952-21-1";"Lindebøstien 112";"";"";""
"50972";"Johnsen";"Viljar";"1989-9-2";"Sibberns vei 195";"";"";""
"50973";"Tobiassen";"Andreas";"1985-10-3";"Gressvikveien 162";"";"";""
"50974";"Larsen";"Tora";"1935-12-8";"Ringveien 139";"";"";""
"50975";"Lundeby";"Lukas";"1954-10-10";"Ramsdalskleiva 17";"";"";""
"50976";"Andreassen";"August";"1986-3-7";"Glederudveien 144";"";"";""
"50977";"Eidsvik";"Andrine";"1946-7-12";"Strandvegen 83";"";"";""
"50978";"Haugstad";"Tonje";"1980-7-5";"Åkersvikvegen 69";"";"";""
"50979";"Horpestad";"Thea";"1994-22-11";"Villhageveien 77";"";"";""
"50980";"Ask";"Storm";"1957-24-8";"Rødstilkvegen 111";"";"";""
"50981";"Skjerdal";"Victor";"1976-2-7";"Falkåsen 240";"";"";""
"50982";"Bergheim";"Thea";"1942-27-1";"Kvennavikgata 119";"";"";""
"50983";"Sundby";"Ella";"1934-29-5";"Kobbes gate 185";"";"";""
"50984";"Selle";"Sebastian";"1940-18-2";"Fosseveien 50";"";"";""
"50985";"Brown";"Thea";"1969-11-12";"Åmotvegen 239";"";"";""
"50986";"Volden";"Sara";"1987-13-7";"Krøgliveien 236";"";"";""
"50987";"Ludviksen";"Even";"1960-11-11";"Nansenvegen 215";"";"";""
"50988";"Egeland";"Marius";"1994-9-1";"Fjellvegen 246";"";"";""
"50989";"Christiansen";"Daniel";"1952-21-1";"Bjørnstadbakken 50";"";"";""
"50990";"Melbye";"Oda";"1989-29-12";"Arne Garborgs vei 189";"";"";""
"50991";"Paus";"Jacob";"1991-14-4";"Sportsveien 249";"";"";""
"50992";"Nordgård";"Sina";"1984-29-6";"Stavåsvegen 245";"";"";""
"50993";"Lofthus";"Sivert";"1971-9-4";"Rahaugen 167";"";"";""
"50994";"Moe";"Evan";"1958-18-6";"Bekkefaret 114";"";"";""
"50995";"Moe";"Victoria";"1934-28-12";"Avstikkeren 155";"";"";""
"50996";"Vangen";"Odin";"1949-14-6";"Vestregata 129";"";"";""
"50997";"Løberg";"Malene";"1985-8-1";"Trostveien 141";"";"";""
"50998";"Sande";"Elsa";"1995-6-1";"Steinrabben 227";"";"";""
"50999";"Møgster";"Andrea";"1947-2-7";"Ringkroken 100";"";"";""
"51000";"Kolseth";"Lina";"1989-17-12";"Delerudbakken 208";"";"";""
"51001";"Ekren";"Maria";"1995-25-2";"Smaragdvegen 43";"";"";""
"51002";"Kristensen";"Emil";"1997-24-10";"Vestre Hopsveien 74";"";"";""
"51003";"Lilletvedt";"Herman";"1991-19-4";"Ramfjordgata 21";"";"";""
"51004";"Braseth";"Andreas";"1970-15-2";"Vårstien 69";"";"";""
"51005";"Due";"Julian";"1955-23-12";"Johannes Skraastads gate 109";"";"";""
"51006";"Lian";"Nils";"1947-12-6";"Grensesteinsgata 18";"";"";""
"51007";"Kolstad";"Nora";"1976-11-8";"Nesbakken 193";"";"";""
"51008";"Risvik";"Oda";"1955-14-3";"Nedre Holtet 57";"";"";""
"51009";"Brevik";"Vilde";"1981-31-3";"Kroktjødnevegen 183";"";"";""
"51010";"Le";"Anna";"1965-4-9";"Slyngveien 115";"";"";""
"51011";"Pedersen";"Lotte";"1936-26-8";"Uranusvegen 200";"";"";""
"51012";"Andersen";"Olav";"1954-22-11";"Levreveien 99";"";"";""
"51013";"Harstad";"Ellen";"1946-16-5";"Bremsnesveien 224";"";"";""
"51014";"Olsen";"Adrian";"1977-4-4";"Sagaveien 96";"";"";""
"51015";"Hansen";"Tobias";"1989-5-1";"Kalvestien 45";"";"";""
"51016";"Smistad";"Angelica";"1942-15-6";"Otto Sverdrups plass 180";"";"";""
"51017";"Hovland";"Mohamed";"1960-6-12";"Skogstøstraen 220";"";"";""
"51018";"Bjørnstad";"Kristian";"1934-14-9";"Holmbrua 22";"";"";""
"51019";"Iversen";"Maja";"1988-7-5";"Rådyrstien 169";"";"";""
"51020";"Lie";"Artur";"1971-6-12";"Kleivane 27";"";"";""
"51021";"Mathisen";"Jørgen";"1942-19-3";"Staverbråtan 98";"";"";""
"51022";"Grini";"Oline";"1984-29-4";"Storgaten 178";"";"";""
"51023";"Thorstensen";"Lucas";"1982-7-6";"Heinsagata 187";"";"";""
"51024";"Strøm";"Lana";"1986-27-6";"Kjos Ringvei 110";"";"";""
"51025";"Flataker";"Casper";"1976-9-9";"Wielsgaards vei 40";"";"";""
"51026";"Olsen";"Aisha";"1974-2-4";"Flatmark 226";"";"";""
"51027";"Jørgensen";"Leon";"1996-12-1";"Drengsåsen 245";"";"";""
"51028";"Lunde";"Hermine";"1965-21-9";"Rundtom 246";"";"";""
"51029";"Øren";"Samuel";"1960-21-11";"Kvaestubben 165";"";"";""
"51030";"Justad";"Nina";"1997-10-2";"Syrinveien 233";"";"";""
"51031";"Dalen";"Ingeborg";"1974-20-2";"Sandnesgata 20";"";"";""
"51032";"Nordheim";"Kristian";"1956-9-6";"Finn Wedelsvei 64";"";"";""
"51033";"Harstad";"Sigve";"1955-2-8";"Lyngveien 49";"";"";""
"51034";"Andresen";"Theodor";"1958-24-1";"Brannhaugen 128";"";"";""
"51035";"Nesje";"Arya";"1987-13-10";"Gullhaugen allé 79";"";"";""
"51036";"Reitan";"Eira";"1953-28-10";"Olaf Isaachsens gate 217";"";"";""
"51037";"Eide";"Amanda";"1960-25-8";"Edvard Eriksens gate 55";"";"";""
"51038";"Karlsson";"Alexander";"1977-19-9";"Sørnesvegen 231";"";"";""
"51039";"Eidem";"Benjamin";"1983-27-12";"Breivikveien 142";"";"";""
"51040";"Strøm";"Finn";"1993-1-4";"Pans vei 25";"";"";""
"51041";"Hartmann";"Nikolai";"1963-26-6";"Bekkefaret 121";"";"";""
"51042";"Kristiansen";"Marcus";"1962-19-4";"Lysåskroken 44";"";"";""
"51043";"Nielsen";"Jonathan";"1995-1-1";"Trasoppveien 137";"";"";""
"51044";"Haug";"Mia";"1999-7-9";"Prestealleen 162";"";"";""
"51045";"Teigen";"Amanda";"1967-9-7";"Brusetveien 109";"";"";""
"51046";"Hansen";"Nova";"1969-8-10";"Økernkroken 242";"";"";""
"51047";"Haugen";"Henrik";"1987-30-1";"Gamle Eikesetveien 187";"";"";""
"51048";"Johansen";"Gina";"1937-4-2";"Torget 161";"";"";""
"51049";"Melhus";"Tuva";"1948-12-10";"Lunde terrasse 248";"";"";""
"51050";"Hauge";"Mathias";"1953-26-5";"Bjørkelia 123";"";"";""
"51051";"Linnerud";"Julie";"1991-22-2";"Buevegen 137";"";"";""
"51052";"Nordbø";"Oliwia";"1958-10-4";"Granittvegen 22";"";"";""
"51053";"Ravnås";"Martin";"1989-21-2";"Lagmannsholmen 10";"";"";""
"51054";"Sand";"Linnea";"1941-8-3";"Dampsagveien 30";"";"";""
"51055";"Hansen";"Tobias";"1985-13-6";"Bønesheien 83";"";"";""
"51056";"Bergan";"Henning";"1955-18-4";"Frue terrasse 237";"";"";""
"51057";"Jacobsen";"Seline";"1991-25-4";"Heggdalsringen 239";"";"";""
"51058";"Torsvik";"Theo";"1962-14-11";"Christen Smiths gate 148";"";"";""
"51059";"Skaret";"Julia";"1992-20-5";"Verksplassen 107";"";"";""
"51060";"Olsen";"Noel";"1942-28-9";"Lyngveien 78";"";"";""
"51061";"Hurlen";"Even";"1981-31-3";"Nesgata 146";"";"";""
"51062";"Hals";"Lucas";"1981-1-1";"Vennersborgveien 174";"";"";""
"51063";"Haugerud";"Katrine";"1957-10-1";"Øraveien 107";"";"";""
"51064";"Rånes";"Ines";"1944-2-1";"Skolevegen 28";"";"";""
"51065";"Becker";"Sandra";"1969-11-5";"Håndverksgata 181";"";"";""
"51066";"Sørby";"Ida";"1993-18-1";"Tollamovegen 235";"";"";""
"51067";"Eide";"Jonathan";"1996-26-10";"Frydenløkka 201";"";"";""
"51068";"Fagerheim";"Tiril";"1945-11-6";"Ørekyteveien 54";"";"";""
"51069";"Qvale";"Isak";"1968-12-5";"Koparviksgata 109";"";"";""
"51070";"Røe";"Aria";"1934-30-12";"Scheidemannshaugen 132";"";"";""
"51071";"Rustad";"Andreas";"1955-1-9";"Balderveien 39";"";"";""
"51072";"Løseth";"Benjamin";"1996-17-5";"Ingemann Torps vei 46";"";"";""
"51073";"Abdulle";"Andrea";"1969-14-6";"Valbyveien 86";"";"";""
"51074";"Nguyen";"Maja";"1996-29-1";"Langemyrjordet 54";"";"";""
"51075";"Bjerke";"Matheo";"1966-12-3";"Micael Smiths veg 80";"";"";""
"51076";"Clausen";"Morgan";"1935-3-1";"Skonnertveien 13";"";"";""
"51077";"Lopez";"Jonas";"1987-18-4";"Henrik Wergelands gate 20";"";"";""
"51078";"Winge";"Sarah";"1945-10-2";"Glederudveien 212";"";"";""
"51079";"Borgersen";"Markus";"1942-5-10";"Kanalveien 201";"";"";""
"51080";"Solheim";"Louise";"1982-3-1";"Løkendalen 221";"";"";""
"51081";"Bjerknes";"Amund";"1962-2-8";"Lyngrabben 36";"";"";""
"51082";"Engan";"Julian";"1973-24-12";"Leirajordet 190";"";"";""
"51083";"Gabrielsen";"Cornelia";"1967-21-8";"Ryllikveien 69";"";"";""
"51084";"Oshaug";"Olivia";"1946-19-10";"Kløftaveien 155";"";"";""
"51085";"Thorsen";"Ask";"1947-29-5";"Skyllingsheia 33";"";"";""
"51086";"Hustad";"Selma";"1936-22-10";"Idrottsvegen 57";"";"";""
"51087";"Aarvik";"Patrik";"1954-25-11";"Elveveien 102";"";"";""
"51088";"Sletvold";"Maria";"1987-22-5";"Løsveien 130";"";"";""
"51089";"Johannessen";"Olav";"1984-27-2";"Kitty Williamsens gate 144";"";"";""
"51090";"Reitan";"Sjur";"1940-13-5";"Ileveien 17";"";"";""
"51091";"Ekren";"Adele";"1976-11-3";"Ekornbakken 126";"";"";""
"51092";"Sikveland";"Salma";"1949-27-2";"Gipøveien 181";"";"";""
"51093";"Bjørnsen";"Vilde";"1970-8-9";"Eidangerbakken 172";"";"";""
"51094";"Norum";"Morten";"1987-25-5";"Brakeveien 200";"";"";""
"51095";"Evenstad";"Alexander";"1998-11-2";"Karusveien 211";"";"";""
"51096";"Kvamme";"Mons";"1984-2-8";"Knausen 202";"";"";""
"51097";"Sunde";"William";"1978-11-7";"Ola Halvorseths veg 13";"";"";""
"51098";"Sivertsen";"Charlotte";"1968-9-10";"Chr. Michelsens gate 136";"";"";""
"51099";"Norman";"Syver";"1985-9-6";"Karupvegen 240";"";"";""
"51100";"Lundberg";"Maja";"1979-7-12";"Klettavegen 141";"";"";""
"51101";"Skotte";"Live";"1996-28-2";"Øvre Langgate 138";"";"";""
"51102";"Vangen";"Remi";"1951-4-10";"Dalavegen 234";"";"";""
"51103";"Bendiksen";"Mia";"1984-13-10";"Løvåsen 196";"";"";""
"51104";"Gundersen";"Fredrik";"1992-31-12";"Heiamyrå 172";"";"";""
"51105";"Martinsen";"Maria";"1944-16-9";"Kruses gate 182";"";"";""
"51106";"Moen";"Mathilde";"1956-5-12";"Rognerudveien 207";"";"";""
"51107";"Buer";"Sjur";"1952-14-5";"Guldmandsveien 81";"";"";""
"51108";"Lyngstad";"Mina";"1964-28-5";"Skjønningsengvegen 201";"";"";""
"51109";"Ditlefsen";"Live";"1946-13-2";"Sletten 110";"";"";""
"51110";"Gjertsen";"Alina";"1966-12-3";"Skytterstien 248";"";"";""
"51111";"Johansen";"Kamilla";"1993-20-10";"Kollen 146";"";"";""
"51112";"Krogh";"Edvin";"1998-18-5";"Madlavollveien 125";"";"";""
"51113";"Gabrielsen";"Helene";"1944-7-6";"Prestegårdsgata 117";"";"";""
"51114";"Evenstad";"Sindre";"1995-24-11";"Lindangervegen 65";"";"";""
"51115";"Tveit";"Lydia";"1950-19-3";"Tunbo 80";"";"";""
"51116";"Johnsen";"Sebastian";"1945-1-12";"Marsvegen 153";"";"";""
"51117";"Sanne";"Arne";"1985-11-12";"Oddenveien 140";"";"";""
"51118";"Hansen";"Jonathan";"1967-22-5";"Skanseveien 59";"";"";""
"51119";"Karlsson";"Kristoffer";"1985-15-9";"Løkenåsen 174";"";"";""
"51120";"Borge";"Emmeli";"1934-30-7";"Fjordgaten 21";"";"";""
"51121";"Jenssen";"Oda";"1997-23-7";"Seilmakergata 48";"";"";""
